id	name	rating	delta
cuiaoxiang	Aoxiang Cui	2159.090075380593	241.88660815226274
arignote	arignote	2064.1257266305934	233.82515690226273
endlesscheng	灵茶山艾府	2062.3908928805936	117.72339065226267
heltion	何逊	2013.4946823073385	184.37904122551777
shengtongtong	shengtongtong	1993.8196778805934	159.87731565226272
pornjoke	Pornjoke	1991.3455953805935	139.62543815226286
tsreaper	TsReaper	1987.4321023073385	176.53799122551766
yldjw	YLDJW	1983.7120403805934	92.56094315226302
xi-jun-xiao-zi	细菌小子	1982.7640578805933	101.58799565226288
ujimatsu_chiya	Ujimatsu Chiya	1980.5977378805933	124.51866565226271
vibrant-mayerhct	Vibrant MayerHCt	1976.2384778805933	189.5832456522628
cksp	lucas110550	1972.6012228805935	212.68043065226277
lucifer1006	牧瀬 紅莉栖	1971.9058366305933	162.52270690226283
liouzhou_101	liouzhou_101	1967.8990566305936	176.9361769022628
ychzhou	ychzhou	1965.5260153805934	127.08558815226286
tonghuikang	涂汇康	1940.0043053805935	105.11685815226294
qqwqert007	qqwqert007	1938.5175253805935	29.53764815226272
jinmingli	jinmingli	1936.9660578805936	72.54058565226286
i_love_xiaoshagua_cpp	Shango	1934.0593148073385	263.20597872551764
huangyuyang	ztxz16	1930.0445328805936	129.41354065226278
minori	Minori	1928.6540201101382	135.56643342271786
moransky	空	1927.7198551101383	247.06649842271793
IBle4ivChI	jinzhao1994	1918.2274803805935	13.299613152262747
kedixa	kedixa	1906.3819828805933	99.69291065226277
foxtail	Foxtail	1904.0678666305935	127.65084690226286
xh286286	redpandabigcat	1903.3260478805935	82.99528565226287
megurine	5cm/s 🌸	1900.8047691305935	116.74756440226282
mollnn	mollnn	1897.4377816305935	40.26857190226271
linjiale	linjiale	1896.1786116305934	133.16637190226265
qingczha	张晴川	1887.7470723073386	27.46697122551781
ykx_akks	ykx_akks	1885.9613678805936	79.33823565226284
nameless-chessfoot	无名棋脚	1885.8423428805936	142.3269906522629
newhar	newhar	1875.8656741305936	94.84975940226276
lddlinan	82年的muggle	1873.1500566305936	175.93642690226272
sun-man-man	孙慢慢	1872.7861328805934	6.883840652262744
w285714	w285714	1871.4983866305934	71.85067690226289
superj	SuperJ	1870.6836678805935	88.26202565226278
ling-jian-2012	灵剑2012	1865.2287228805933	15.160000652262863
hastings2k	大英权相吉姆哈克	1861.1406978805935	95.18386565226275
czsnb	czsnb	1855.6173966305935	169.68111690226283
harttle	Harttle	1852.8547366305934	134.7906869022628
cjy-e	cjy	1850.6500316305935	77.6202519022627
wnjxyk	Zhi Zhou	1850.2921928805933	116.65518065226276
shenjiaqi	shenjiaqi	1845.7077903805935	48.45437315226276
9am	9am	1844.4159498073384	99.85346372551773
lee0560	lee0560	1831.9216741305934	57.74971940226284
silvertint10	silvertint10	1831.0336628805935	29.49828065226292
radiancesheep	TinyVii	1830.4146628805934	35.081470652262865
thuczh	thuczh	1827.7393203805934	107.83605315226283
darrenhp	Darren Hp	1827.4204253805933	47.505508152262806
mickeyandkaka1	TikTok内推欢迎私信	1827.1117303805934	127.9620531522628
xlllli	涂💭💡🎈	1826.6888253805935	77.68366815226285
catnipan	塔希洛岛主	1826.2112973073386	131.30766622551766
mon3ter	Eyjafjalla	1823.4952473073386	172.63926622551764
0ffers	0ffers	1819.8061016305933	121.69373190226281
ddmike	ddmike	1819.6600666305935	85.49682690226281
jialilue	伽利略	1819.5523441305934	77.86168940226277
_hy3	以上皆非_Official	1819.2233573073386	67.04087622551778
knarf	Knarf	1813.6259966305934	126.97100690226273
koishi514	Koishi514	1811.6239316874203	0
jianghd1996	Hongda Jiang@PKU	1811.2608423073384	129.34595122551775
zhzho	最佳歌手	1811.1606066305935	94.39838690226283
stormsunshine	Storm	1810.9491528805934	53.382020652262796
mai-zi-h	懒懒	1810.4447903805935	85.65821315226289
ddoudle	Doudle	1809.2747628805935	30.005410652262768
pku_erutan	pku_erutan	1807.5752548073383	151.2563887255177
wangyitiaoyu	wangYiTiaoYu🐟	1803.1042416305934	52.97133190226283
shawnxi	Shawn	1802.9151778805935	54.324195652262816
liuyubobobo	liuyubobobo	1801.4212098073385	53.20477372551774
aging	Aging	1799.8014966305932	135.84227690226282
myheimu	myheimu	1798.0866378805933	85.96976565226284
wincss	wincss	1795.3634666305936	19.20345690226271
user6987q	23岁不样退休	1792.338977610138	135.18835592271796
jasxu	xuchengwen	1790.2939066305935	56.310106902262774
dpdpdp	不会dp不改名	1789.2900851101383	220.83750842271797
shi-shi-kan-m	试试看	1788.2697416305934	99.36904190226291
silenus-hk	Silenus HK	1787.8043823073385	76.91238122551773
oldyan	oldyan	1786.8283673073386	68.49523622551773
agoodusername	港府PUA受害者	1786.0473673073384	163.2665862255177
mafulong	Fulong ma	1785.1466778805934	95.54059565226272
kanogachi1224	速冻小鹿包	1784.6326353805935	122.32310815226276
scut_dell	字节bpm团队求2-2大佬	1782.5946091305937	118.20004440226273
bloistercvlt	bloistercvlt	1782.0678228805934	-31.717799347737344
song-204	forever	1781.3209566305934	88.46182690226284
tommyjiang	Tommy	1779.6706528805935	69.95368065226275
maskray	meowray	1779.6673010818208	0
libricardo	libricardo	1778.1450301101384	109.367583422718
hum	hum	1777.7101978805933	91.91536565226285
wyj20154348	WYJ20154348	1776.7117216305935	53.39084190226289
zrts	Ruotian Zhang	1775.5916303805934	8.752703152262722
time-limit	自在飞花	1775.4813273073385	162.89376622551777
linxiaotian	林小天	1774.972655110138	153.24803842271797
18017392511	18017392511	1774.2717776101383	107.80518592271791
carotwang	王悟空	1773.0177948073383	179.96118872551767
milesian-c	Milesian	1772.9403391305934	29.83664440226279
azure_l	Azure_l	1772.7485041305936	20.98114940226277
idonteatcookie	我不吃饼干	1771.3476128805933	125.2641706522628
nefu_ydl	NEFU_由东亮	1770.9104853805934	79.08325815226273
htedsv-i	tennkei	1770.7338323073384	66.28261122551773
arsenal-591	火箭少女杨超越	1769.6686697283305	0
forever_moon	雪落浮萍	1767.7244041305935	125.92166940226275
fsyun	fsyun	1767.5163373073385	91.85771622551773
pian-pian-feng-xie	up or down	1767.4230148073384	168.66481872551776
melia	绮梦	1766.5139041305933	69.78115940226282
lu-fei-xm	路飞	1765.5859791305936	39.29974440226273
617076674	躺平	1765.1051828805935	107.20307065226281
cheng-liang-yu	cheng-liang-yu	1764.3121841305933	13.639869402262786
ziliuziliu	ziliuziliu	1761.9077203805934	4.9866631522627465
cherish-87	cherish.	1760.8762328805933	147.32354065226275
blzhu	朱柏霖	1760.0188591305935	49.83690440226282
asapin	饭他吃	1758.7168417664282	258.71684176642816
zdkk	所谓	1757.8255441305935	93.62393940226288
lost-temple-2	Lost Temple	1757.2002191305935	35.56596440226282
jyleelyj	JYLeeLYJ	1756.8659628805935	40.94813065226289
monologue-s	Monologue	1756.1434528805935	22.824620652262766
acepted	Accepted	1754.4636098073383	128.16582372551773
yuan_love_mm	Lose myself	1753.4634403805935	90.30724315226281
iscyf	iscyf	1753.2643291305935	111.01641440226275
_anicca	_anicca	1752.5155378805935	23.295675652262858
the-last-pieces	MnZn	1752.2238391305934	81.89919440226278
fireee	fireee	1749.8447648073384	85.44130872551774
shang-di-de-tou-zi-14	上帝的骰子	1749.3754922283306	0
lu-chen-chen	cc4414	1748.7085791305935	78.14208440226277
sgcolin	高义雄	1748.340521766428	248.34052176642808
v5qYY4Q65w	Carl_Czerny	1744.3761298073384	48.21789372551781
jeremyzhang96	JeremyZhang96	1743.6153551101381	25.110568422717975
crossea	Crossea	1742.7985403805935	97.86903315226279
wifiii	wifiii	1742.4520316874202	0
herio	HeHao	1741.9771928805935	43.96407065226278
flash500	Flash500	1741.6754778805935	40.534975652262816
fighter-9	fighter	1741.6597416305935	28.745911902262733
mike-meng	mike-meng	1741.5319366305935	36.19440690226283
lotato	lotato	1741.1123878805934	133.53937565226272
c_czl	c_czl	1740.5811948073385	61.443808725517684
mmmmmmosky	MMMMMMoSky	1740.3997673073386	100.73143622551778
bitoy	bi⭐⭐toy	1739.8151717664282	239.81517176642808
musiala	Hao Kun Yang	1739.4131328805934	-19.95027934773724
duconnor	映潇 杜	1737.9851798073385	123.55169372551768
wheneveright	wheneveright	1737.4427748073385	76.30010872551772
qianou	菜菜子	1736.7610803805935	68.15417315226274
joeyzzz	Joey	1734.9496153805935	107.57549815226288
han3000	Han3000	1733.7941751101382	73.71395842271797
event_loop	楼上都是金牌爷	1733.3245503805933	47.13137315226278
jonegenh	jonegenh	1733.3139541305934	99.79736940226282
chiakimio	chiakimio	1733.0866703805934	101.64597315226275
dijks	dijks	1732.4449353805935	87.53964815226279
nessar	Orl丶	1732.1435898073385	69.72128372551767
qiye-5	Qiye	1731.9045498073385	55.39857372551775
freeyourmind	不造轮子	1730.6467578805934	-8.870694347737174
cushion	cushion	1730.6287916305935	77.53712190226283
angelbeats	angelbeats	1730.6120398073385	122.27909372551778
suspicious-keldyshlkl	daidailanlan	1729.6453260818207	0
daydayuppp	daydayUppp🎈	1729.3402841305935	97.66578940226272
chunjie	Xiaoyuan Yu	1728.7430823073385	80.91184122551773
heyshb	Avalon	1728.277176766428	228.27717676642806
zhouzzz	zhouzzz	1726.6241301101381	150.99480342271784
lazyegg_kwy	Easy刷子	1726.1061291305934	17.522004402262848
jiangzk	凯凯😷	1725.3199523073386	128.78665122551774
_-_-_-	___	1725.2499166874204	0
gang-hao-5n	Melody	1724.8070341305934	98.62947940226287
chiro_11	Chiro_11	1724.7918110818207	0
alex-12e	Alex	1722.8378098073385	87.9971137255177
anhpp-i	anhpp	1722.5398560818207	0
eagleeyekestrel	EagleEyeKestrel	1721.7607316874203	0
bingo-	bingo	1721.0096353805936	80.88094815226272
silvernarcissus	KAI FENG XUE	1719.8724948073386	83.07204872551769
ultramanm78	周三道	1719.2476516305935	31.85685190226276
roujiang	hwei002	1718.7567222283305	0
huang-cheng-deg	荒城°	1717.9280726101383	161.29117092271792
vincent0131	炼金术师	1716.5973701101382	144.64357342271796
klatitude	KLatitude	1716.4404803805935	88.10671315226274
qcraft-007	qcraft-007	1715.6580067664281	215.65800676642812
sfpotato	山风土豆	1714.7743741305935	84.05035940226288
hkhzzz	hkhzzz	1712.6774273073386	75.0729262255178
fei_meng	fei_meng	1711.8768928805935	42.99357065226276
chang_you_ren	chang-you-ren	1711.8314123073385	145.1450612255178
scnu_evan	HelKyle	1711.1941116305934	66.29331190226277
theophania	Theophania	1709.6679767664282	209.66797676642807
xiaoxing-e	Lyle	1709.2646153805933	-27.658961847737135
mrguin	MrGuin	1709.2254278805935	62.97652565226271
bai-du-ren-a	摆渡人	1708.9602666305934	27.64173690226268
athosd	ATHOSD	1708.7979101101382	72.07061342271801
seedjyh	seedjyh	1708.6937903805936	72.46697315226278
wingsyuyi-satori	wingsyuyi-satori	1708.1349366305935	66.94723690226273
han-zhi-ken-qi	寒枝肯栖	1707.3283076101384	86.1109359227179
airhaohan	air浩瀚	1707.2282228805934	45.11589065226282
justdoit2	justdoit2	1707.1752353805934	66.70830815226283
piscesch	陈梓轩	1706.4819526101383	125.09893092271795
liulx15	Monad	1706.1332598073386	84.57894372551768
yuzhifeng1992	yuzhifeng1992	1706.0967473073385	66.8475162255178
mmooyyii	向晚大魔王	1705.9708573073385	67.5502262255177
wudiii	wudiii	1704.4117903805934	76.12255315226277
likedy	likedy	1704.0937023073384	122.83718122551772
ryu59	吃花椒的喵酱	1703.5647841305934	27.414099402262778
winter_training	winter_training	1701.7673122283306	0
zhenfisher	嘎嘣脆	1701.5651141305934	25.742839402262703
remfzh	remfzh	1701.0979753805937	15.845278152262733
cheetapard	Cheetapard	1701.0531491305935	49.124404402262726
jyq_	jyq_	1700.5100251101383	143.67693842271797
sakuragi1111	淡淡的扯淡	1699.6086023073385	54.63893122551771
davidjobs	Xishen Gao	1699.5702153805935	1.1818981522627716
kevincabbage	kevincabbage	1699.5403041305935	116.7757694022629
setsunachyan	Setsuna	1699.481146766428	199.48114676642808
elgir	elgir	1699.3960276101382	130.02572592271804
panpeng	驶向海洋	1699.2771966305936	60.03439690226277
gong-cheng-doge	攻城doge	1698.3406367664281	198.34063676642813
winter2121	后会无期	1697.6699398073383	157.41512372551767
9caiji	9caiji	1697.0768923073385	69.78041122551771
lightcml	LighT	1696.9339347283308	0
lozy219	lozy219	1693.9202073073386	23.825196225517757
yuan-hao-k	远浩	1693.6971773073385	84.63540622551774
