id	name	rating	delta
arignote	arignote	2997.532411945715	-46.63760241212955
johnkram	汪乐平	2899.2581035792123	-64.47415404562659
heltion	何逊	2880.060672563153	103.69553697043287
wwwwodddd	wwwwodddd	2806.5625936110905	0
fan_of_emptyhope	fan_of_emptyhope	2802.2170402940487	0
endlesscheng	灵茶山艾府	2769.8899631488407	0
qingczha	张晴川	2744.197340063277	198.2003894703087
tsreaper	TsReaper	2707.144379298848	62.61733023473769
liouzhou_101	liouzhou_101	2704.168998257672	53.622271275913846
wifiii	wifiii	2693.1630452733652	0
hongrock	Hongrock	2660.8896817980267	0
kpole	今夕	2650.560664887319	145.02109464626668
lucifer1006	牧瀬 紅莉栖	2647.8539894035316	48.414750130054045
pku_erutan	pku_erutan	2617.512621842217	40.48254769136841
jasonvictoryan	jasonvictoryan	2617.30072945725	0
aging	Aging	2608.607770156922	13.084429376663852
oldyan	oldyan	2604.7156717906796	0
tiger2005	tiger2005	2602.9153760595555	-54.43275652597001
7ucid-herscheld6u	jiangly	2595.1992132396313	0
lddlinan	82年的muggle	2585.1880360773766	128.7987534562092
ljc00118	LJC00118	2563.260400428254	0
moransky	空	2551.783450703684	-23.818601170098614
gooday-3	gooday	2549.413421983166	58.22322755041981
huangyuyang	ztxz16	2537.4535559198944	7.391193613691062
asapin	饭他吃	2535.8039490602814	79.72637047330412
shengtongtong	shengtongtong	2508.0063984476947	0
zrts	Ruotian Zhang	2500.1380494688106	36.22673006477501
ruimina	大熊猫趴树上	2495.1403298552655	-11.780060321679425
czsnb	czsnb	2477.714949879999	32.497069653586806
cuiaoxiang	Aoxiang Cui	2460.50237388363	-31.395904350044443
meyi	zankizero	2450.539896794906	-252.87722726132048
w285714	w285714	2441.3330763319923	-8.445436798406686
duyiblue	duyi	2439.610219394555	-158.63909986096948
sun-man-man	孙慢慢	2438.0023156994557	-25.060416165870233
radiancesheep	TinyVii	2437.260769820199	-40.098120286613465
qqwqert007	qqwqert007	2432.997961156619	93.38959837696692
robezh-4	RobeZH	2423.1763897294127	0
jinmingli	jinmingli	2412.888383333255	136.6220062003304
i_love_xiaoshagua_cpp	Shango	2409.393393833207	0
breezemy	/kk	2409.2023473973304	0
vibrant-mayerhct	Vibrant MayerHCt	2397.9158862991285	-87.39148676554302
ykx_akks	ykx_akks	2397.2430141986238	0
minori	Minori	2393.7047912510184	0
looking-for-jobs-in-sg	新加坡G厂内推	2392.6759989844113	51.517560549174306
newhar	newhar	2388.6055476143683	-49.92520808078254
qqapp	katoo	2386.9071180550245	0
sdcgvhgj	sdcgvhgj	2368.795440802491	33.88797873109459
wnjxyk	Zhi Zhou	2352.4616808424075	67.78381869117837
xuxiaohu	长夜	2348.3357185705836	94.9862609630018
sserxhs	SSerxhs	2348.1362291850924	0
_hy3	以上皆非_Official	2339.935593994839	0
huiget-6	huiget	2337.9320889511196	95.33137058246646
yzh-x5	yzh	2337.1421692563877	17.621960277198045
anhpp-i	anhpp	2314.341491862256	0
ling-jian-2012	灵剑2012	2311.512688268898	0
ddoudle	Doudle	2311.14433233114	0
nopenope	nopenope	2309.017839176918	0
xi-jun-xiao-zi	细菌小子	2307.017198596077	64.15860093750874
cksp	lucas110550	2306.1183565402043	1.610222993381317
xh286286	redpandabigcat	2300.766315291184	23.01583424240178
megurine	5cm/s 🌸	2295.5102722159722	-71.74939268238674
privite	sachzhou	2293.470698134964	0
shawnxi	Shawn	2290.4718366297566	71.88445290382882
time-limit	自在飞花	2290.4633043646254	221.5841051689604
milesian-c	Milesian	2288.47449865917	-103.16570912558402
eagleeyekestrel	EagleEyeKestrel	2282.255291473358	0
juang11	Juang	2281.2352068176224	-59.121057284036596
rgb234rgb	rgb234rgb	2278.811519375796	-39.344599842210044
qiye-5	Qiye	2278.7747311957837	36.31193833780165
9am	9am	2278.1819861003864	0
lozy219	lozy219	2274.3150114017844	-107.81628186819896
rhodoks	第三神圣绿罗马共和国	2272.9316259031566	0
lympanda	lympanda	2270.818894836161	0
koishi514	Koishi514	2270.5669527817563	66.08880675182971
linjiale	linjiale	2269.6835752117313	-2.6180556781452786
acfinity	Luka	2269.5040496758324	0
setsunachyan	Setsuna	2265.801729397555	-18.534149863969528
simpleson	Simpleson	2263.693012197826	0.10917733575960042
hua-man-ren-jian	花满人间	2259.9467198481166	0
hamburger-12	hamburger	2259.027426836911	0
nervose	Nervose Wu	2255.0436151422577	60.48290439132782
jialilue	伽利略	2253.513792023476	93.30817751010957
0ffers	0ffers	2252.5203715224256	0
tong-cai-hong	童彩虹	2250.424033214393	-19.51198368080733
myheimu	myheimu	2250.136996142842	66.75720339074363
steven2018	Steven	2249.983871460705	0
shyshy-boy	🌸傻孩子🌸	2248.9092608012843	65.64003873230175
hughstudy-n	Hughstudy	2248.5046571939297	53.047852339655975
daydayuppp	daydayUppp🎈	2246.1027657989666	69.75549373461925
chunjie	Xiaoyuan Yu	2245.7993852518503	0
scut_dell	字节bpm团队求2-2大佬	2241.187636448193	19.328273085392798
lin-yi-zw	林艺	2240.2470547201533	153.38053481343266
acvv_cxy	yxc	2235.8168209263995	275.2512786071862
dan-dan-juan-juan	草莓包饭	2235.1076523579836	0
v5qYY4Q65w	Carl_Czerny	2231.927391985176	-15.469462451590484
huangxw	三界第一温柔	2229.802105684169	0
linxiaotian	林小天	2229.759217701714	0
superj	SuperJ	2229.1702700627498	10.340939470836279
liuyubobobo	liuyubobobo	2228.749174113454	-71.38047457986815
zigzag-3z	Yifan Zhang	2228.012104137745	0
fanzhh	fanzhh	2227.959834588982	128.53059494460356
rui-bu-ke-dang-cr-main	锐不可当cr	2225.0381417616877	-21.136632228102112
littletime_cc	🍭可乐可乐吗QAQ	2220.457545803604	71.18004372998192
han3000	Han3000	2219.742408716086	37.40667081749942
jtjl	JTJL	2219.1726355549254	0
buaabarty	barty	2217.0966716144644	0
lanly	Lanly	2214.003258371325	127.71602116226066
acvv_choufeng	acvv_choufeng	2212.51439926873	0
wheneveright	wheneveright	2212.206406089297	0
tonghuikang	涂汇康	2210.2052639528006	-101.5360444192149
primeg	PrimeG	2207.373781891271	48.710447642314676
tiankonguse	tiankonguse-天空柚子	2204.678970194706	115.52225933887988
libricardo	libricardo	2203.019934079976	-4.7393845463902515
xay5421	xay5421	2202.672956125887	105.20262340769867
praying-3	Praying	2200.5548984836973	0
miahall	流年	2199.2158111463727	61.601728387212944
zhou2003	zhou2003	2193.677612599011	166.5292169345751
silvernarcissus	KAI FENG XUE	2193.3038968671785	51.56101266640715
raykau	RayKau	2189.7995078842177	71.10947164936786
harttle	Harttle	2187.665539746082	36.90109978750391
htedsv-i	tennkei	2186.3782383943158	41.64047113926998
dpdpdp	不会dp不改名	2185.9038820118067	0
cjy-e	cjy	2185.3674099935874	0
hum	hum	2184.6952423420144	-23.71393280842832
fireee	fireee	2184.1430970063493	4.345572527236104
maxd-3	Max.D.	2182.5014327884796	0
cheng-liang-yu	cheng-liang-yu	2182.313497957511	158.98529157607462
mon3ter	Eyjafjalla	2181.5794092528827	24.480590280703183
z_zhaojun	z_zhaojun	2179.8073683461284	107.545301187457
_anicca	_anicca	2178.6232361918546	0
freeyourmind	不造轮子	2177.839611154573	118.54186837901264
ding-fei-5	丁飞	2177.755043383916	0
mostleg	Yuanjing Zhang	2177.487931008373	0
event_loop	楼上都是金牌爷	2175.222415463532	0
ab__c	ab__c	2172.180290262025	-30.979090728439555
user6987q	23岁不样退休	2171.7944971228117	5.272092410774153
ujimatsu_chiya	Ujimatsu Chiya	2169.3665552812113	-87.5553157476256
chiro_11	Chiro_11	2167.9248625672735	1.4110669663121236
IBle4ivChI	jinzhao1994	2166.2608792376463	0
lxhgww	lxhgww	2163.0765826143656	0
