id	name	rating	delta
lucifer1005	hide on bush	2758.70065582074	147.03935912713663
johnkram	汪乐平	2752.3946650744842	0
heltion	何逊	2719.736593335232	42.5025616126446
qingczha	张晴川	2650.9019173623547	129.83120758552204
wifiii	wifiii	2601.1267931924563	13.599771755420164
int65536	int65536	2568.8912574374986	0
liouzhou_101	liouzhou_101	2563.715730191411	-42.35687524353435
lucifer1004	吴自华	2525.2229522323146	0
wlzhouzhuan	wlzhouzhuan	2525.1838556529124	144.21248929496446
arignote	arignote	2524.690757395153	-234.60320244727623
cuiaoxiang	Aoxiang Cui	2517.8448911409905	36.14188380688606
ujimatsu_chiya	Ujimatsu Chiya	2516.2120502507714	60.849964697105264
tsreaper	TsReaper	2496.996885692182	0
moransky	空	2492.156690706801	0
endlesscheng	灵茶山艾府	2462.5454762711115	95.7969686767652
milesian-c	Milesian	2449.9412137524687	77.10451119540775
sdcgvhgj	sdcgvhgj	2445.235963685219	93.40863126265785
ling-jian-2012	灵剑2012	2443.437028912128	0
radiancesheep	TinyVii	2421.1527953119275	-31.173010364051066
rgb234rgb	rgb234rgb	2415.2035432618277	0
huangyuyang	ztxz16	2411.2807613590485	14.493343588828196
oldyan	oldyan	2406.875329237743	69.60623571013375
minori	Minori	2405.3006399325864	126.30696501529027
cksp	lucas110550	2392.0156859405038	28.60689900737279
lddlinan	82年的muggle	2379.7922441084384	-10.46647916056159
lee0560	lee0560	2379.4525089244353	177.2479260234414
yldjw	YLDJW	2364.800639473154	-16.619314525277474
kybconnor	kybconnor	2362.846245638219	0
chiro_11	Chiro_11	2361.647432592627	76.40216235524971
wnjxyk	Zhi Zhou	2358.5409560575467	45.72385889032975
froggygua	Froggy	2356.444318014474	0
ykx_akks	ykx_akks	2355.66346796208	0
mollnn	mollnn	2352.521848272267	-5.745093324390751
maskray	meowray	2352.346251595375	53.893093352501495
zerotrac2	zerotrac 🌸	2349.963556034148	0
superj	SuperJ	2347.9425158410068	0
pku_erutan	pku_erutan	2347.4543338137983	-75.44176886592177
aging	Aging	2347.0312124368315	52.69541251104519
heyshb	Avalon	2345.2645203311126	70.07739461676405
vibrant-mayerhct	Vibrant MayerHCt	2344.8819931678963	-7.3479682200196805
lozy219	lozy219	2336.229143769273	77.15613117860366
jasonvictoryan	jasonvictoryan	2334.6182978711486	0
czsnb	czsnb	2332.5178968352816	0
tiger2005	tiger2005	2328.4256174469083	0
xh286286	redpandabigcat	2323.3580486297933	70.701686318083
linjiale	linjiale	2315.670520770373	52.50810417750344
sun-man-man	孙慢慢	2314.790089958969	70.39231498890749
lightcml	LighT	2312.666198614306	120.342276333571
koishi514	Koishi514	2310.375074906323	0
hongrock	Hongrock	2307.927354801479	0
jinmingli	jinmingli	2307.320459623404	-26.659934675527353
please_ac	辽北地区第一狠人	2293.9316356535064	57.58649929436987
sserxhs	SSerxhs	2288.826685230786	0
xi-jun-xiao-zi	细菌小子	2279.0345905899226	-0.07775564204612806
eagleeyekestrel	EagleEyeKestrel	2274.2875278336887	0
paigulong	RUSH_D_CAT	2268.3097783963317	0
setsunachyan	Setsuna	2266.0689065867123	-87.01612163883593
linxiaotian	林小天	2260.88429322285	96.73852172502697
tonghuikang	涂汇康	2257.472148287754	193.75523666012268
w285714	w285714	2255.1747793746163	-160.14186442673955
ychzhou	ychzhou	2250.0689537510702	0
silvertint10	silvertint10	2243.809518807182	83.55287614069456
ddmike	ddmike	2241.0873454151833	-12.500650467306656
T12LISwaEd	T12LISwaEd	2239.898844861385	116.28138008649157
jtjl	JTJL	2231.50325483985	0
mon3ter	Eyjafjalla	2223.738072472358	44.350922475518786
thuczh	thuczh	2223.6312287616474	49.323766186229335
foxtail	Foxtail	2222.616092988052	0
asapin	饭他吃	2220.764679265992	0
suspicious-keldyshlkl	daidailanlan	2217.775697392429	41.78361755544765
pi-hua-ting	皮划艇	2213.4880646166503	0
_-_-_-	___	2212.5738705331883	0
carotwang	王悟空	2212.4451544870944	15.93382046078213
harttle	Harttle	2210.4908866669966	-60.33829171912012
IBle4ivChI	jinzhao1994	2203.764373551704	0
darrenhp	Darren Hp	2202.7601845206327	58.38853042724381
ddoudle	Doudle	2199.2135554787346	-23.502810530858284
myheimu	myheimu	2198.935478025983	41.13972692189404
liuyubobobo	liuyubobobo	2196.9659682000142	77.96541674786235
winter_training	winter_training	2194.93138442045	-52.85965947257287
