id	name	rating	delta
liouzhou_101	liouzhou_101	2601.114745060778	-9.75701482621644
johnkram	汪乐平	2324.5431296613497	147.95690057321207
jinmingli	jinmingli	2235.818040621647	-14.465250387085282
lu-you-guan-guang	旅游观光	2193.6061478875476	0
luchy0120	luchy0120	2149.5161111297452	0
chauncylee	chauncylee	2137.4701423687848	61.21583786577726
ryanwang	ryanwang	2066.80625805894	0
chensuim	陈岁	2053.6754377975944	-106.31507756303272
mingqin-chen	Mingqin Chen	2020.4981687422119	0
jl0x61	jl0x61	1999.0105740077295	0
jiang-hai-ji-yu-sheng	江海寄余生	1974.07572967271	0
ningwei	宁伟	1973.7412203250078	0
ghouyl-2	ghouyl	1969.3655124096374	202.33222782492447
xlj0826	xlj0826	1961.6911639226407	57.43608631192099
hewitt_1570	林林坨小仙女	1958.6404108544202	21.358009380141603
wangbin2360	选牌	1957.2798689310614	48.98519130350059
simonwux	simonwux	1942.622214721533	-61.18485448697111
wentian	wentian	1934.3624207062783	-28.87200047171637
ljian	Jian	1916.898259541813	0
g00dm0rning	g00dm0rning	1916.3224821472863	0
miaopass	miaopass	1899.298551999411	0
darrenhp	Darren Hp	1899.081253699632	-91.0138534650702
zerotrac2	zerotrac 🌸	1882.6167997540088	166.26636048055326
sirius	qih	1882.279421111732	-13.192730877170154
mysdb	MYSDB	1881.1938904533113	0
hetao	核桃	1866.7978710511966	5.277669183365285
dut200901102	HuJun	1866.4161903128788	0
ghost_liu	微软真尼玛香	1865.2165700622788	87.62349017228287
zqy1018	zqy1018	1863.48178491692	137.3849753176417
613	613	1857.0492604217714	0
leepfy	leepfy	1856.352457709037	-31.501357474475235
hhhyyyfff	hhhyyyfff	1856.0322094191495	0
hangyesheng	hangyesheng	1847.793835074119	126.3107751604428
caigogo	caigogo	1842.9972540526812	156.5778961818806
arco	Arco	1838.4886027308928	0
taoyouh	TaoyouH	1835.5306730560976	0
isaiah	Long Qian	1834.4143042982412	0
zoucharming	ZouCharming	1834.2233403604473	205.45319987411443
heltion	何逊	1832.4319498385169	118.23408039604493
